Gene_name,genes,logFC,PValue,FDR
ARL4D,ENSSSCG00000017380,-2.22144404985252,0.0122783354277979,0.114742962047071
TDRD10,ENSSSCG00000006546,-2.17895361169398,0.0122854818598083,0.114749000672591
RAC2,ENSSSCG00000021944,2.14872536516013,0.0123253817505754,0.115060795369068
ZNF232,ENSSSCG00000022999,-2.28374291270128,0.012393495464497,0.115587636338039
MSI1,ENSSSCG00000029365,-2.15739403807157,0.0123949127960068,0.115587636338039
CLSTN3,ENSSSCG00000000672,-2.13336861377467,0.012408359862247,0.115651941208155
HERC5,ENSSSCG00000030548,2.13641704516942,0.0124271148244896,0.115749049015688
MYBPC3,ENSSSCG00000013236,2.13572100911042,0.0124318924224633,0.115749049015688
CA11,ENSSSCG00000003147,-2.16291875402081,0.0124807938199082,0.1161430961006
ASAH1,ENSSSCG00000006995,2.12540954577362,0.0125178742211073,0.116426782731932
,ENSSSCG00000039706,2.34718757610085,0.0125665578033866,0.116818033124373
ARL4A,ENSSSCG00000032709,-2.13011815618902,0.0126260777806033,0.117309553189995
RAP1GAP2,ENSSSCG00000034858,2.15924404604716,0.0126938093696989,0.117876810522512
SEZ6L,ENSSSCG00000009958,2.20707396552334,0.0127175994747414,0.118035638027134
AQP3,ENSSSCG00000040513,2.19296186769838,0.01279659463479,0.118665458975901
SARDH,ENSSSCG00000005740,-2.53426226163948,0.0128056250693418,0.118665458975901
,ENSSSCG00000013024,-2.53426226163948,0.0128056250693418,0.118665458975901
GRHL3,ENSSSCG00000003539,2.24739912368093,0.0129345636056639,0.119560761776858
CDH4,ENSSSCG00000025784,-2.23442881589758,0.0129379789036409,0.119560761776858
,ENSSSCG00000002700,2.5388068474704,0.0129482681065609,0.119560761776858
GPBAR1,ENSSSCG00000022483,2.5388068474704,0.0129482681065609,0.119560761776858
GZMB,ENSSSCG00000059880,2.5388068474704,0.0129482681065609,0.119560761776858
IDI1,ENSSSCG00000029066,-2.11532001024629,0.012948572125832,0.119560761776858
DDR1,ENSSSCG00000001382,-2.11517311553158,0.0129496502870533,0.119560761776858
ARG2,ENSSSCG00000002294,2.15495697081191,0.0130027910620162,0.119988641201135
SLC40A1,ENSSSCG00000027157,2.11289395032542,0.0130212407688477,0.120061462829535
ADAM8,ENSSSCG00000010772,2.12099523271255,0.0130242848988024,0.120061462829535
SGK3,ENSSSCG00000006206,-2.11592081555219,0.013051375462964,0.120248398250367
LRRC46,ENSSSCG00000017520,-2.23514718645225,0.0130914337720254,0.120554554187566
WDR38,ENSSSCG00000005594,-2.58883817944891,0.0131185767692901,0.12059077162163
TRPV6,ENSSSCG00000016469,-2.58883817944891,0.0131185767692901,0.12059077162163
CYB5A,ENSSSCG00000004875,-2.10993312481306,0.0131211550407157,0.12059077162163
,ENSSSCG00000052582,3.02521207663945,0.0131636785200749,0.12059077162163
,ENSSSCG00000049181,3.02521207663945,0.0131636785200749,0.12059077162163
,ENSSSCG00000059748,3.02521207663945,0.0131636785200749,0.12059077162163
,ENSSSCG00000043036,3.02521207663945,0.0131636785200749,0.12059077162163
SLC6A3,ENSSSCG00000017121,3.02521207663945,0.0131636785200749,0.12059077162163
HOXB9,ENSSSCG00000061856,3.02521207663945,0.0131636785200749,0.12059077162163
TRBV19,ENSSSCG00000016479,3.02521207663945,0.0131636785200749,0.12059077162163
ZNF219,ENSSSCG00000038313,-2.1125739612857,0.0131771594347638,0.12065165741799
SUPT3H,ENSSSCG00000001709,-2.11155496378319,0.0132094441415628,0.120884560617422
ADAM12,ENSSSCG00000010746,2.10586623012124,0.0132598129955226,0.121281816963071
CAMK1G,ENSSSCG00000015619,-2.12231877756831,0.0132665942647533,0.121281816963071
FDX1,ENSSSCG00000035945,-2.10382871357745,0.0133814828975555,0.122268797924714
,ENSSSCG00000049507,2.15917932796133,0.0134037566715015,0.122329067866247
,ENSSSCG00000060884,2.35980901465947,0.0134085804014176,0.122329067866247
,ENSSSCG00000002918,2.34041814927216,0.0134372593447092,0.122329067866247
PATL2,ENSSSCG00000061749,-2.23677745232749,0.0134413491108314,0.122329067866247
GRHL2,ENSSSCG00000006060,-2.23677745232749,0.0134413491108314,0.122329067866247
SLC28A2,ENSSSCG00000004673,-2.6662742882113,0.0134573755053675,0.122329067866247
,ENSSSCG00000057046,-2.6662742882113,0.0134573755053675,0.122329067866247
CALCR,ENSSSCG00000015320,-2.6662742882113,0.0134573755053675,0.122329067866247
,ENSSSCG00000057692,-2.6662742882113,0.0134573755053675,0.122329067866247
,ENSSSCG00000058612,-2.6662742882113,0.0134573755053675,0.122329067866247
,ENSSSCG00000051679,2.2513780909001,0.0134966513847456,0.122622947449776
CACNA2D2,ENSSSCG00000011412,2.11049830333314,0.0136140132688528,0.123608711761915
DEUP1,ENSSSCG00000014943,-2.14969248017176,0.0136191550658202,0.123608711761915
,ENSSSCG00000018063,2.09591743180856,0.0136529824327652,0.123852054925798
CD3E,ENSSSCG00000040140,2.16197236069374,0.0137222047512738,0.12441606598574
,ENSSSCG00000045703,-2.36655007624022,0.0137602282545834,0.124568876604185
ANKS4B,ENSSSCG00000007850,-2.36655007624022,0.0137602282545834,0.124568876604185
YBX2,ENSSSCG00000017938,-2.36655007624022,0.0137602282545834,0.124568876604185
CHD9NB,ENSSSCG00000055857,-2.78497208248076,0.0137748079051773,0.12457309628591
ssc-mir-145,ENSSSCG00000018513,-2.78497208248076,0.0137748079051773,0.12457309628591
MT3,ENSSSCG00000024305,-2.45985479283515,0.0137893907631647,0.124577336306114
KIAA2012,ENSSSCG00000016110,-2.45985479283515,0.0137893907631647,0.124577336306114
AMPH,ENSSSCG00000024136,-2.28277882742659,0.0138578679256558,0.124724903283973
PDE9A,ENSSSCG00000030016,-2.13206351560378,0.0138885689195281,0.124724903283973
CLDN20,ENSSSCG00000063189,-2.99096021987654,0.0138905092537411,0.124724903283973
,ENSSSCG00000058326,-2.99096021987654,0.0138905092537411,0.124724903283973
,ENSSSCG00000055222,-2.99096021987654,0.0138905092537411,0.124724903283973
SORCS3,ENSSSCG00000010617,-2.99096021987654,0.0138905092537411,0.124724903283973
,ENSSSCG00000001594,-2.99096021987654,0.0138905092537411,0.124724903283973
,ENSSSCG00000061826,-2.99096021987654,0.0138905092537411,0.124724903283973
,ENSSSCG00000052782,-2.99096021987654,0.0138905092537411,0.124724903283973
ANKEF1,ENSSSCG00000007063,-2.99096021987654,0.0138905092537411,0.124724903283973
POU6F2,ENSSSCG00000037764,-2.99096021987654,0.0138905092537411,0.124724903283973
,ENSSSCG00000032495,-2.99096021987654,0.0138905092537411,0.124724903283973
PSMB8,ENSSSCG00000026951,2.09670878544554,0.0138989486388794,0.124737234530828
LRRC71,ENSSSCG00000006462,-2.14075370912726,0.0139538906453443,0.125166682704402
TERB1,ENSSSCG00000063594,2.13193929491367,0.0139631940496484,0.125186523391795
CCL21,ENSSSCG00000038162,2.08831579221007,0.013997255479929,0.125428198470653
NPTXR,ENSSSCG00000000092,-2.17259850547246,0.0140114246480488,0.125469753890431
FAM162B,ENSSSCG00000038522,-2.14938497035755,0.0140161080083799,0.125469753890431
,ENSSSCG00000061543,2.78957460359163,0.0140488817234703,0.125669363595734
BATF2,ENSSSCG00000023178,2.21431694562696,0.0140526439550206,0.125669363595734
,ENSSSCG00000024161,2.1603793779181,0.0141115463513436,0.126132216577352
KNG1,ENSSSCG00000011802,2.17307281240524,0.014287509846898,0.127640390347819
,ENSSSCG00000052432,2.08103423454535,0.0143148707390983,0.127820138167578
EOMES,ENSSSCG00000040057,2.65113876104113,0.0144350391615513,0.128697851676194
,ENSSSCG00000046515,2.65113876104113,0.0144350391615513,0.128697851676194
,ENSSSCG00000053719,2.65113876104113,0.0144350391615513,0.128697851676194
PADI1,ENSSSCG00000003481,2.31493738408731,0.014467173182248,0.128919236843122
SLC15A2,ENSSSCG00000030305,-2.14019510917306,0.0145149837340195,0.129280024145633
MTUS1,ENSSSCG00000040013,-2.08027418380973,0.0145778624461837,0.129774586869632
,ENSSSCG00000039799,2.55965347057367,0.0145997602238094,0.129904015741385
STPG1,ENSSSCG00000003541,-2.40112241541523,0.014627312370921,0.130083599639229
ASB15,ENSSSCG00000016606,2.40802763405959,0.0146397732967009,0.130128861030544
PADI3,ENSSSCG00000003482,2.49457668588387,0.0146580417523389,0.130160166526176
IL12RB1,ENSSSCG00000013894,2.49457668588387,0.0146580417523389,0.130160166526176
RNASE1,ENSSSCG00000031649,-2.09715974843693,0.0147288960890205,0.130723581025379
GPAM,ENSSSCG00000010631,-2.07399715997242,0.014739646608205,0.130753257072685
,ENSSSCG00000060360,-2.13385719127456,0.0147919851801611,0.131076018745149
SPARCL1,ENSSSCG00000009222,-2.07036748785631,0.014811567267176,0.131076018745149
CFAP126,ENSSSCG00000023957,-2.54462033880562,0.014820258927415,0.131076018745149
,ENSSSCG00000041524,-2.54462033880562,0.014820258927415,0.131076018745149
,ENSSSCG00000055023,-2.34061540577159,0.0148205819642734,0.131076018745149
SOX10,ENSSSCG00000039315,-2.34061540577159,0.0148205819642734,0.131076018745149
SCPEP1,ENSSSCG00000017617,2.06887791806621,0.0148449770128037,0.131156408297699
,ENSSSCG00000031897,2.09994243276302,0.0148503123211365,0.131156408297699
JPH4,ENSSSCG00000002014,-2.09312265381363,0.0148519605838725,0.131156408297699
RSPH4A,ENSSSCG00000023834,-2.15947130305332,0.0148898669893368,0.131372769588365
FOXJ1,ENSSSCG00000017187,-2.09785049326658,0.0148934402110089,0.131372769588365
FAM180A,ENSSSCG00000036403,-2.15425381037761,0.0148987868756533,0.131372769588365
WNT9A,ENSSSCG00000024671,-2.08274612445217,0.0151628959003966,0.133634848392262
ARHGAP4,ENSSSCG00000012790,2.07103143822534,0.0152216317633635,0.134085561636056
RAB7B,ENSSSCG00000036352,2.07707651693085,0.0152731596314206,0.134472362580283
BEX3,ENSSSCG00000012528,-2.07007667344715,0.015305942061521,0.134693816157543
FBXO40,ENSSSCG00000011885,2.18975308245148,0.0153370340467654,0.134900180382437
SESN1,ENSSSCG00000004390,-2.05949682254449,0.0153671639823314,0.135097881364589
NPSR1,ENSSSCG00000016664,-2.27152672189112,0.0154270449461578,0.135526179510192
GPX3,ENSSSCG00000036438,2.05487517639968,0.015431236663201,0.135526179510192
AZIN2,ENSSSCG00000003619,2.1159794426478,0.0154500205175435,0.135623675880753
,ENSSSCG00000056698,2.05715485289945,0.0154631842467037,0.135671765162555
ANGPT2,ENSSSCG00000015753,-2.07262680985659,0.0154756480182214,0.135713668388307
FBXL22,ENSSSCG00000038786,-2.61405292114151,0.0154990672694801,0.135830532611372
PLAT,ENSSSCG00000007032,2.05377160518062,0.0155043631797379,0.135830532611372
,ENSSSCG00000007589,-2.14825240886456,0.0155159770004853,0.135864852177365
MKX,ENSSSCG00000029783,-2.06177803896933,0.0156239651000194,0.136742615721687
KIAA0319,ENSSSCG00000001091,-2.18437176278263,0.0156803767334443,0.137168330265358
GALNT13,ENSSSCG00000022671,-2.2094448631351,0.0157713755943087,0.137827768993233
TDRKH,ENSSSCG00000027770,-2.2094448631351,0.0157713755943087,0.137827768993233
ZFPM2,ENSSSCG00000006038,-2.06153386549691,0.0157897784176094,0.137920315886224
ABRACL,ENSSSCG00000004145,2.05209593645332,0.0158578973850463,0.138446816289922
P2RX2,ENSSSCG00000009735,-2.45653203026788,0.015899641072371,0.138742641547486
TNFSF14,ENSSSCG00000026695,2.17213828485034,0.0159094200474634,0.138759383447565
NLGN3,ENSSSCG00000027465,-2.09182992208742,0.015928838729378,0.138860143254177
ESR1,ENSSSCG00000025777,-2.05359424999902,0.0160067193164706,0.139470195505259
SLC1A2,ENSSSCG00000013296,2.14886280155376,0.0160375103133136,0.139669545910668
,ENSSSCG00000044226,-2.09548564948542,0.0160558382522789,0.139760213346883
CLVS1,ENSSSCG00000006230,2.22506569287168,0.0160858608558549,0.139952539028293
,ENSSSCG00000031529,-2.20900280718434,0.0161873145683534,0.140765844371991
IGF2BP3,ENSSSCG00000036695,-2.1624699942974,0.0162164982382411,0.1409220075304
MYO7B,ENSSSCG00000015864,2.3716128175535,0.0162212382768806,0.1409220075304
LRRC4B,ENSSSCG00000029960,-2.12230471701428,0.0162616194505694,0.141203329149484
,ENSSSCG00000061180,-2.14098110569035,0.016285356078513,0.141339916840703
TTC32,ENSSSCG00000053616,-2.11403390760948,0.0163605652419584,0.141880478859137
PLCG2,ENSSSCG00000002688,2.042539327051,0.0163637146636381,0.141880478859137
ENO4,ENSSSCG00000010664,-2.25019401369668,0.0163991861390963,0.142118229216234
SNX31,ENSSSCG00000006064,2.12084317699589,0.0164371673789866,0.142377485643401
GPD2,ENSSSCG00000015872,2.04085811367214,0.0164701880513047,0.142593540789447
CMPK2,ENSSSCG00000008647,2.05097071932188,0.0165637079087327,0.143332909663166
KCNK9,ENSSSCG00000033397,2.93282117136883,0.0166790965680416,0.14426070147753
CD274,ENSSSCG00000005211,2.10160616693774,0.0167165124539645,0.144442777459538
,ENSSSCG00000063284,2.10160616693774,0.0167165124539645,0.144442777459538
,ENSSSCG00000001612,2.16004263653039,0.0167271795147796,0.144456627344217
KLF15,ENSSSCG00000036742,-2.05442035550008,0.0167363268087509,0.144456627344217
DHRS4,ENSSSCG00000002013,2.03375359646019,0.0167426646771805,0.144456627344217
MATN2,ENSSSCG00000006082,-2.03074113061591,0.0167548120245839,0.14449081420126
DLK2,ENSSSCG00000001682,-2.49900427706277,0.0167796948431874,0.144634742708392
CASKIN1,ENSSSCG00000033059,-2.14999304434971,0.0168163954563917,0.144880346018391
PDGFRL,ENSSSCG00000006988,-2.03643110130192,0.0168604288909806,0.145159579655203
GLIPR1,ENSSSCG00000000519,2.03961008356504,0.0168652522445375,0.145159579655203
,ENSSSCG00000059783,2.19872428831991,0.0168768313804117,0.145188452416378
SLC66A3,ENSSSCG00000008631,2.03612149772434,0.016940638158058,0.145666383538333
,ENSSSCG00000042098,2.08722536776146,0.0170025745316846,0.145757950913958
MAP1A,ENSSSCG00000004705,-2.02389377081661,0.0170037863327574,0.145757950913958
PSD,ENSSSCG00000010581,-2.25289952103616,0.0170103062602253,0.145757950913958
,ENSSSCG00000058966,-2.25289952103616,0.0170103062602253,0.145757950913958
,ENSSSCG00000062236,2.59005143132309,0.0170151642471354,0.145757950913958
,ENSSSCG00000062382,2.59005143132309,0.0170151642471354,0.145757950913958
,ENSSSCG00000058335,2.59005143132309,0.0170151642471354,0.145757950913958
DOK5,ENSSSCG00000007488,2.16515129532231,0.0170394706503033,0.145757950913958
CLCF1,ENSSSCG00000012915,2.03851966698797,0.0170593932056197,0.145757950913958
UBTD1,ENSSSCG00000010521,2.03032222605841,0.0170777096188711,0.145757950913958
,ENSSSCG00000051600,-2.90910432788297,0.0170933232406009,0.145757950913958
FFAR4,ENSSSCG00000010478,-2.90910432788297,0.0170933232406009,0.145757950913958
TMEM132C,ENSSSCG00000009753,-2.90910432788297,0.0170933232406009,0.145757950913958
TMEM72,ENSSSCG00000025787,-2.90910432788297,0.0170933232406009,0.145757950913958
,ENSSSCG00000059844,-2.90910432788297,0.0170933232406009,0.145757950913958
BMP3,ENSSSCG00000029061,-2.90910432788297,0.0170933232406009,0.145757950913958
,ENSSSCG00000058827,-2.90910432788297,0.0170933232406009,0.145757950913958
,ENSSSCG00000056645,2.04587383902587,0.0171168366106625,0.145757950913958
VAT1L,ENSSSCG00000002696,2.02381471116697,0.0171215258533002,0.145757950913958
,ENSSSCG00000036122,2.08123419643069,0.0171233203231548,0.145757950913958
OAF,ENSSSCG00000036307,-2.02325268165217,0.0171246808018778,0.145757950913958
,ENSSSCG00000045084,-2.06792347675227,0.017170083986141,0.14607397234089
NEK10,ENSSSCG00000011217,-2.20794272983231,0.0172016768459183,0.146272254990846
,ENSSSCG00000024911,-2.28730406794906,0.017234456526388,0.146339519509537
,ENSSSCG00000062070,-2.28730406794906,0.017234456526388,0.146339519509537
ALOX15B,ENSSSCG00000017978,-2.28730406794906,0.017234456526388,0.146339519509537
,ENSSSCG00000054409,2.14331814008457,0.0173030340701022,0.146851182903612
PTGIR,ENSSSCG00000026602,2.11168113550115,0.0173966931578196,0.147522825128011
DNASE2,ENSSSCG00000013731,2.02069658080729,0.0173988852838905,0.147522825128011
ZNF575,ENSSSCG00000003054,-2.0654478883012,0.0174142880420932,0.147582538073486
MRAP2,ENSSSCG00000026943,-2.03183838381911,0.0174301256911883,0.147645877555925
PCOLCE,ENSSSCG00000027466,-2.01481929518054,0.0174732743802994,0.147940389753201
SYNPO2,ENSSSCG00000009111,-2.01875997340401,0.0174880851069817,0.147994806516561
NPY2R,ENSSSCG00000008993,-2.05832590988362,0.0175188230650845,0.148183892461876
PVRIG,ENSSSCG00000007656,2.21787636751843,0.0175441008818825,0.148264311104764
FTL,ENSSSCG00000003153,2.01197535349583,0.0175512425712144,0.148264311104764
COX4I2,ENSSSCG00000038384,-2.04111131865542,0.0175615138921104,0.148264311104764
CDH22,ENSSSCG00000007439,-2.084550453436,0.0175619257078151,0.148264311104764
PTH1R,ENSSSCG00000011326,-2.04679703407998,0.0176095584529232,0.148595380195723
HOXC6,ENSSSCG00000030585,-2.03119125639395,0.0176979855267922,0.149270204732185
KIFC3,ENSSSCG00000002812,2.01304097643786,0.0177181017662839,0.14936850548243
AFF2,ENSSSCG00000012730,-2.01287378455779,0.0177540071682354,0.149599755866759
ROPN1L,ENSSSCG00000022306,-2.08658775176047,0.017833219952638,0.150074327681095
IL34,ENSSSCG00000040629,-2.03701072376236,0.0178345260447697,0.150074327681095
,ENSSSCG00000017754,2.00875375217368,0.0178856796184206,0.150074327681095
DPEP3,ENSSSCG00000023514,-2.5598700701615,0.0179038426384403,0.150074327681095
,ENSSSCG00000015217,-2.5598700701615,0.0179038426384403,0.150074327681095
,ENSSSCG00000054249,-2.5598700701615,0.0179038426384403,0.150074327681095
ZAN,ENSSSCG00000007674,-2.5598700701615,0.0179038426384403,0.150074327681095
SLC8A3,ENSSSCG00000002315,-2.5598700701615,0.0179038426384403,0.150074327681095
,ENSSSCG00000062665,-2.5598700701615,0.0179038426384403,0.150074327681095
,ENSSSCG00000060830,-2.5598700701615,0.0179038426384403,0.150074327681095
FAM221A,ENSSSCG00000038792,-2.5598700701615,0.0179038426384403,0.150074327681095
,ENSSSCG00000060276,2.09091490505886,0.0179428776913197,0.150330147073976
,ENSSSCG00000060233,2.33425500765623,0.0180009970305854,0.150699879972357
PKP2,ENSSSCG00000000528,2.02663984022818,0.018004081281465,0.150699879972357
ZNF354B,ENSSSCG00000028295,-2.12471068692286,0.018093876851585,0.151379719460204
HAS1,ENSSSCG00000003239,2.06083742100013,0.0181218228767355,0.151541704994321
,ENSSSCG00000056747,-2.04328758653908,0.0181479600847815,0.151688418265458
FRMD3,ENSSSCG00000010962,-2.03557355025121,0.0182018404276603,0.152066771921196
GABRA4,ENSSSCG00000030515,2.05908474949244,0.0183354406094501,0.15311046976283
HTR7,ENSSSCG00000010459,2.07407032144245,0.0183999753122017,0.15357672065546
MFSD2A,ENSSSCG00000003669,2.00960034911467,0.0184098792884568,0.153586767050627
CIMAP1B,ENSSSCG00000000967,-2.17203967271225,0.0184906498153819,0.154187737926753
IRX3,ENSSSCG00000002831,2.05282264801973,0.0186118927971062,0.155125469096939
PRDX6,ENSSSCG00000022742,1.99241333670513,0.018681022669219,0.155628170448194
SCG2,ENSSSCG00000023032,-1.99735446719656,0.0187205355351453,0.155883780095245
SNPH,ENSSSCG00000039392,-2.06184581720343,0.0187650275244473,0.156180589763823
ALDH3A1,ENSSSCG00000018044,-2.15724419254892,0.0187765512213827,0.156202855189005
PPP1R12B,ENSSSCG00000010925,-1.99082571612612,0.0188908087450291,0.156971121154725
ATP6V1A,ENSSSCG00000011916,1.98901551722931,0.0188969840880353,0.156971121154725
CRYM,ENSSSCG00000007849,-2.00959501013093,0.018906464997561,0.156971121154725
C11orf52,ENSSSCG00000015035,2.40182792301485,0.0189135910924164,0.156971121154725
,ENSSSCG00000006455,2.40182792301485,0.0189135910924164,0.156971121154725
TRIM40,ENSSSCG00000001236,2.2601483852273,0.0189290367709114,0.156971121154725
CHGA,ENSSSCG00000002456,-1.99489602103771,0.0189311458074214,0.156971121154725
AR,ENSSSCG00000012371,-2.01856349036512,0.0189881397050371,0.157369779442732
GFRA2,ENSSSCG00000009605,2.13336311489929,0.019024659097871,0.157598454741773
METTL24,ENSSSCG00000004402,-2.11606868889674,0.0191040729102644,0.158182082122372
TMEM154,ENSSSCG00000009012,2.00351012216638,0.0191329286536893,0.158346736766797
,ENSSSCG00000001395,2.20064588756961,0.0191552565902756,0.158457237389004
ARHGEF25,ENSSSCG00000000435,-1.98710347683382,0.0192067907534138,0.158794730516369
,ENSSSCG00000036846,-2.16901675011685,0.0192140454530654,0.158794730516369
HTR2A,ENSSSCG00000037452,2.00214599899045,0.0192248175724626,0.158809407864615
CHRM2,ENSSSCG00000032532,-2.10717867439682,0.019300334625261,0.159358656286124
PRXL2A,ENSSSCG00000010340,1.98125030251345,0.019350798130894,0.159667403508323
MYL3,ENSSSCG00000011325,-2.65449689161203,0.0193558173402714,0.159667403508323
MYOM2,ENSSSCG00000015747,-2.00724581795984,0.0194023765779301,0.159976718229892
ZBED6,ENSSSCG00000059016,1.99537760202711,0.0194448230112803,0.160251849028072
,ENSSSCG00000058622,-2.09897735671169,0.0194833900590491,0.160494766548014
ADAMTS16,ENSSSCG00000017109,2.16567508925982,0.0196570515053096,0.161760520614312
KLF5,ENSSSCG00000035101,1.99255665219476,0.019673907381558,0.161760520614312
ADIRF,ENSSSCG00000037918,-2.0381203971329,0.0196775177657629,0.161760520614312
PALM3,ENSSSCG00000013767,-2.26451789307559,0.0196785093273303,0.161760520614312
ROBO2,ENSSSCG00000012002,-1.98215818425079,0.0196828640049591,0.161760520614312
SLC26A1,ENSSSCG00000035739,-2.07122872299456,0.0197535643359658,0.162266017320989
PDE1A,ENSSSCG00000023924,-2.01174017763015,0.019808838774992,0.16264438646276
ATRNL1,ENSSSCG00000010654,-1.99434239259226,0.0198310787463614,0.162751293867745
QPCT,ENSSSCG00000008491,1.98138839747275,0.0199308623441564,0.163445243656897
GLS2,ENSSSCG00000000401,-2.0523970659098,0.0199341533786494,0.163445243656897
LTA,ENSSSCG00000001403,-2.07778765869752,0.0199653748155514,0.163625237520394
HSPB7,ENSSSCG00000041935,1.99357738677633,0.020066840532061,0.164330859608228
CAMKK1,ENSSSCG00000017873,1.97519243096428,0.0200700919569104,0.164330859608228
RAPGEF3,ENSSSCG00000023526,-1.98595215232979,0.0200819781131237,0.164351951613803
GLI2,ENSSSCG00000015733,-1.98821081108455,0.0201021974004279,0.164403469042285
,ENSSSCG00000036052,2.21719179731703,0.0201068990915025,0.164403469042285
NKPD1,ENSSSCG00000035833,2.52626270539935,0.0201366981958693,0.164418655528067
,ENSSSCG00000026339,2.52626270539935,0.0201366981958693,0.164418655528067
PDCD1,ENSSSCG00000037319,2.52626270539935,0.0201366981958693,0.164418655528067
RGS18,ENSSSCG00000033945,2.08473429950277,0.0202111418158955,0.164950201791957
GRIP2,ENSSSCG00000011599,-2.08593649247247,0.0202235827022299,0.164975464622211
CAVIN2,ENSSSCG00000026618,-1.96753562468962,0.0202384862523305,0.165020784208956
FBXO7,ENSSSCG00000000156,1.96574522788193,0.0202768961909015,0.165257640100639
MBP,ENSSSCG00000038767,1.97147977817204,0.0203038527590083,0.165400974967592
TMEM86A,ENSSSCG00000013360,1.97362181229588,0.0203522050578918,0.165718392936792
ZMAT3,ENSSSCG00000033860,1.98012676994066,0.0203900328210208,0.165913721496966
ABAT,ENSSSCG00000007909,-1.98406624027972,0.020394990973116,0.165913721496966
TMSB4X,ENSSSCG00000012119,1.96053657355508,0.0204367005067826,0.166176450504944
,ENSSSCG00000063583,1.96467748532108,0.0204907570241643,0.166539288097409
,ENSSSCG00000053501,2.32077679188306,0.0207082278513371,0.168225287756058
RNF150,ENSSSCG00000009053,-1.98729906041292,0.0207430011700722,0.168225287756058
ZYG11A,ENSSSCG00000031324,-2.5035726148459,0.0207458478131161,0.168225287756058
EYA1,ENSSSCG00000040728,-2.5035726148459,0.0207458478131161,0.168225287756058
ZNF311,ENSSSCG00000057952,-2.5035726148459,0.0207458478131161,0.168225287756058
RGS19,ENSSSCG00000034841,1.96081609477091,0.020774425052901,0.168379671927852
BLNK,ENSSSCG00000010504,1.97154575344163,0.0208151513131439,0.168535486126215
SNORD14,ENSSSCG00000039904,2.03961201825904,0.0208162108070322,0.168535486126215
,ENSSSCG00000044432,2.63853086270602,0.020822290559184,0.168535486126215
CPT1C,ENSSSCG00000024872,-1.95545399290723,0.0209456081039076,0.169448462097585
SLC15A3,ENSSSCG00000013114,1.95607570462005,0.0209542849804015,0.169448462097585
GPR158,ENSSSCG00000038536,-2.01473870138729,0.0209756209941703,0.169543332147477
GRID1,ENSSSCG00000010352,-2.2702636848833,0.0210196450165087,0.169743729861129
,ENSSSCG00000052525,-2.2702636848833,0.0210196450165087,0.169743729861129
ZNF544,ENSSSCG00000034027,-2.00424451996436,0.0210837142438332,0.170064532681374
TTC39A,ENSSSCG00000003875,-1.95918328306804,0.0210937948614892,0.170064532681374
OOEP,ENSSSCG00000004285,-2.82232323395991,0.0211749755188161,0.170064532681374
DMRT2,ENSSSCG00000005233,-2.82232323395991,0.0211749755188161,0.170064532681374
,ENSSSCG00000058801,-2.82232323395991,0.0211749755188161,0.170064532681374
,ENSSSCG00000058338,-2.82232323395991,0.0211749755188161,0.170064532681374
,ENSSSCG00000058265,-2.82232323395991,0.0211749755188161,0.170064532681374
GPR83,ENSSSCG00000022490,-2.82232323395991,0.0211749755188161,0.170064532681374
,ENSSSCG00000054745,-2.82232323395991,0.0211749755188161,0.170064532681374
,ENSSSCG00000052324,-2.82232323395991,0.0211749755188161,0.170064532681374
OVOL2,ENSSSCG00000036377,-2.82232323395991,0.0211749755188161,0.170064532681374
,ENSSSCG00000043202,-2.82232323395991,0.0211749755188161,0.170064532681374
TACR3,ENSSSCG00000009160,-1.97178865776635,0.0211911302463398,0.170116881418207
PLBD2,ENSSSCG00000009872,1.94850407021925,0.021219438339437,0.170266702275492
SCML4,ENSSSCG00000033392,2.11756195608689,0.0212644130848511,0.170412145585775
UNC5C,ENSSSCG00000021874,-1.95422161551654,0.0213122821318867,0.170412145585775
DISP3,ENSSSCG00000003417,2.8341062017488,0.021314791675828,0.170412145585775
,ENSSSCG00000056810,2.8341062017488,0.021314791675828,0.170412145585775
DLX2,ENSSSCG00000015954,2.8341062017488,0.021314791675828,0.170412145585775
PGLYRP3,ENSSSCG00000027322,2.8341062017488,0.021314791675828,0.170412145585775
,ENSSSCG00000059131,2.8341062017488,0.021314791675828,0.170412145585775
,ENSSSCG00000055214,2.8341062017488,0.021314791675828,0.170412145585775
,ENSSSCG00000033385,1.94681516591739,0.021412153937701,0.171113061775571
ADAMTS19,ENSSSCG00000014259,-2.01533562997908,0.0214647066207716,0.171455414468996
PTGER4,ENSSSCG00000024439,1.97319256093472,0.0214785525826945,0.171488416437045
,ENSSSCG00000018072,-2.12901129868915,0.0214997582622402,0.171580123238394
CD300LB,ENSSSCG00000017237,2.14526708269632,0.0215310490705143,0.171752195771256
,ENSSSCG00000049801,2.35311725858299,0.0215610570473684,0.171874007245695
FAM216B,ENSSSCG00000009428,-2.07347871679217,0.0215657919928179,0.171874007245695
DTNA,ENSSSCG00000028047,-2.01009522707692,0.0215960755907206,0.172037690615068
EFHD2,ENSSSCG00000003458,1.9424527170175,0.0216132621163292,0.172096940071971
COL26A1,ENSSSCG00000058972,-1.99010251295978,0.021690086834502,0.172516512982142
,ENSSSCG00000056858,-1.98433109606773,0.0216986723467022,0.172516512982142
NYAP1,ENSSSCG00000030337,-1.972898792079,0.021712600726642,0.172516512982142
